Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"Memcpy HtoD [sync]",132344345695,2781281,,,,,,,,,,8327276,2994043392
"Memcpy HtoD [sync]",132347639585,551680,,,,,,,,,,2078756,3768046693
"matrixMulKernel(matrix, matrix, matrix)",132348215585,26272873,16,89,1,32,23,1,21,0,0,,
"Memcpy DtoH [sync]",132374521322,1531168,,,,,,,,,,4151404,2711266170
"Memcpy HtoD [sync]",132377800811,2930177,,,,,,,,,,8327276,2841902042
"Memcpy HtoD [sync]",132381316172,608993,,,,,,,,,,2078756,3413431681
"matrixMulKernel(matrix, matrix, matrix)",132381984077,31327371,9,255,1,60,8,1,21,0,0,,
"Memcpy DtoH [sync]",132413343896,1397600,,,,,,,,,,4151404,2970380652
"Memcpy HtoD [sync]",132416349433,2790433,,,,,,,,,,8327276,2984223595
"Memcpy HtoD [sync]",132419651866,550688,,,,,,,,,,2078756,3774834388
"matrixMulKernel(matrix, matrix, matrix)",132420226298,33100652,13,98,1,42,21,1,21,0,0,,
"Memcpy DtoH [sync]",132453359110,1395680,,,,,,,,,,4151404,2974466926
"Memcpy HtoD [sync]",132456372583,2809697,,,,,,,,,,8327276,2963762996
"Memcpy HtoD [sync]",132459695144,551008,,,,,,,,,,2078756,3772642139
"matrixMulKernel(matrix, matrix, matrix)",132460269512,32159211,10,146,1,54,14,1,21,0,0,,
"Memcpy DtoH [sync]",132492462163,1433473,,,,,,,,,,4151404,2896046175
"Memcpy HtoD [sync]",132495510187,2779553,,,,,,,,,,8327276,2995904737
"Memcpy HtoD [sync]",132498799916,551008,,,,,,,,,,2078756,3772642139
"matrixMulKernel(matrix, matrix, matrix)",132499374284,45047921,43,510,1,12,4,1,21,0,0,,
"Memcpy DtoH [sync]",132544454877,1396769,,,,,,,,,,4151404,2972147864
"Memcpy HtoD [sync]",132547467582,2785281,,,,,,,,,,8327276,2989743584
"Memcpy HtoD [sync]",132550763455,550945,,,,,,,,,,2078756,3773073537
"matrixMulKernel(matrix, matrix, matrix)",132551339328,133160497,73,1020,1,7,2,1,21,0,0,,
"Memcpy DtoH [sync]",132684538065,1459137,,,,,,,,,,4151404,2845109129
"Memcpy HtoD [sync]",132687669778,2874497,,,,,,,,,,8327276,2896950666
"Memcpy HtoD [sync]",132691077140,549440,,,,,,,,,,2078756,3783408561
"matrixMulKernel(matrix, matrix, matrix)",132691662612,77947709,128,49,1,4,42,1,21,0,0,,
"Memcpy DtoH [sync]",132769642833,1418144,,,,,,,,,,4151404,2927350113
"Memcpy HtoD [sync]",132772768786,2963777,,,,,,,,,,8327276,2809683724
"Memcpy HtoD [sync]",132776278003,581185,,,,,,,,,,2078756,3576754389
"matrixMulKernel(matrix, matrix, matrix)",132776884884,47830257,57,186,1,9,11,1,21,0,0,,
"Memcpy DtoH [sync]",132824747557,1398497,,,,,,,,,,4151404,2968475441
"Memcpy HtoD [sync]",132827750247,2782369,,,,,,,,,,8327276,2992872620
"Memcpy HtoD [sync]",132831042504,551904,,,,,,,,,,2078756,3766517365
"matrixMulKernel(matrix, matrix, matrix)",132831622888,55767125,85,89,1,6,23,1,21,0,0,,
"Memcpy DtoH [sync]",132887423133,1463264,,,,,,,,,,4151404,2837084763
"Memcpy HtoD [sync]",132890542974,2867393,,,,,,,,,,8327276,2904127895
"Memcpy HtoD [sync]",132893942623,549856,,,,,,,,,,2078756,3780546179
"matrixMulKernel(matrix, matrix, matrix)",132894539231,31527628,14,120,1,38,17,1,21,0,0,,
"Memcpy DtoH [sync]",132926099051,1389281,,,,,,,,,,4151404,2988167260
"Memcpy HtoD [sync]",132929138220,2912481,,,,,,,,,,8327276,2859169210
"Memcpy HtoD [sync]",132932637294,707872,,,,,,,,,,2078756,2936626960
"matrixMulKernel(matrix, matrix, matrix)",132933394446,33314828,27,68,1,19,30,1,21,0,0,,
"Memcpy DtoH [sync]",132966742138,1402209,,,,,,,,,,4151404,2960617140
"Memcpy HtoD [sync]",132969769371,2800546,,,,,,,,,,8327276,2973447320
"Memcpy HtoD [sync]",132973112829,593376,,,,,,,,,,2078756,3503269427
"matrixMulKernel(matrix, matrix, matrix)",132973754493,30721451,19,128,1,28,16,1,21,0,0,,
"Memcpy DtoH [sync]",133004514472,1445057,,,,,,,,,,4151404,2872830621
"Memcpy HtoD [sync]",133007602250,2958177,,,,,,,,,,8327276,2815002618
"Memcpy HtoD [sync]",133011073355,551552,,,,,,,,,,2078756,3768921153
"matrixMulKernel(matrix, matrix, matrix)",133011652235,31020940,14,114,1,37,18,1,21,0,0,,
"Memcpy DtoH [sync]",133042704983,1508640,,,,,,,,,,4151404,2751752571
"Memcpy HtoD [sync]",133045885272,2925537,,,,,,,,,,8327276,2846409394
"Memcpy HtoD [sync]",133049422169,562400,,,,,,,,,,2078756,3696223328
"matrixMulKernel(matrix, matrix, matrix)",133050020537,34457325,25,46,1,21,45,1,21,0,0,,
"Memcpy DtoH [sync]",133084515974,1434273,,,,,,,,,,4151404,2894430837
"Memcpy HtoD [sync]",133087586919,2867297,,,,,,,,,,8327276,2904225129
"Memcpy HtoD [sync]",133090977609,593664,,,,,,,,,,2078756,3501569911
"matrixMulKernel(matrix, matrix, matrix)",133091622793,392635666,509,51,1,1,40,1,21,0,0,,
"Memcpy DtoH [sync]",133484292059,1404929,,,,,,,,,,4151404,2954885264
"Memcpy HtoD [sync]",133487309692,2784769,,,,,,,,,,8327276,2990293270
"Memcpy HtoD [sync]",133490602750,558816,,,,,,,,,,2078756,3719929279
"matrixMulKernel(matrix, matrix, matrix)",133491201502,31873804,16,76,1,33,27,1,21,0,0,,
"Memcpy DtoH [sync]",133523105930,1391104,,,,,,,,,,4151404,2984251357
"Memcpy HtoD [sync]",133526121835,2798337,,,,,,,,,,8327276,2975794552
"Memcpy HtoD [sync]",133529424044,550880,,,,,,,,,,2078756,3773518733
"matrixMulKernel(matrix, matrix, matrix)",133529999372,32270668,14,79,1,37,26,1,21,0,0,,
"Memcpy DtoH [sync]",133562302136,1403873,,,,,,,,,,4151404,2957107943
"Memcpy HtoD [sync]",133565325017,2769025,,,,,,,,,,8327276,3007295347
"Memcpy HtoD [sync]",133568642843,550336,,,,,,,,,,2078756,3777248808
"matrixMulKernel(matrix, matrix, matrix)",133569243899,32326892,16,73,1,33,28,1,21,0,0,,
"Memcpy DtoH [sync]",133601612295,1425632,,,,,,,,,,4151404,2911974478
"Memcpy HtoD [sync]",133604715400,2867649,,,,,,,,,,8327276,2903868639
"Memcpy HtoD [sync]",133608105929,592705,,,,,,,,,,2078756,3507235471
"matrixMulKernel(matrix, matrix, matrix)",133608738986,64101719,102,54,1,5,38,1,21,0,0,,
"Memcpy DtoH [sync]",133672871617,1399713,,,,,,,,,,4151404,2965896580
"Memcpy HtoD [sync]",133675882915,2795233,,,,,,,,,,8327276,2979099059
"Memcpy HtoD [sync]",133679210980,550016,,,,,,,,,,2078756,3779446416
"matrixMulKernel(matrix, matrix, matrix)",133679785540,32020908,10,170,1,55,12,1,21,0,0,,
"Memcpy DtoH [sync]",133711838896,1440161,,,,,,,,,,4151404,2882597154
"Memcpy HtoD [sync]",133714918929,2861089,,,,,,,,,,8327276,2910526726
"Memcpy HtoD [sync]",133718288050,563873,,,,,,,,,,2078756,3686567720
"matrixMulKernel(matrix, matrix, matrix)",133718881363,34084332,24,227,1,22,9,1,21,0,0,,
"Memcpy DtoH [sync]",133752997503,1400161,,,,,,,,,,4151404,2964947602
"Memcpy HtoD [sync]",133756015872,2793441,,,,,,,,,,8327276,2981010159
"Memcpy HtoD [sync]",133759322690,551136,,,,,,,,,,2078756,3771765952
"matrixMulKernel(matrix, matrix, matrix)",133759898786,139511508,170,408,1,3,5,1,21,0,0,,
"Memcpy DtoH [sync]",133899443574,1562688,,,,,,,,,,4151404,2656578920
"Memcpy HtoD [sync]",133902770231,2924385,,,,,,,,,,8327276,2847530677
"Memcpy HtoD [sync]",133906224056,591105,,,,,,,,,,2078756,3516728838
"matrixMulKernel(matrix, matrix, matrix)",133906857689,38056910,9,227,1,63,9,1,21,0,0,,
"Memcpy DtoH [sync]",133944947399,1397984,,,,,,,,,,4151404,2969564744
"Memcpy HtoD [sync]",133947964680,2779681,,,,,,,,,,8327276,2995766780
"Memcpy HtoD [sync]",133951257289,552128,,,,,,,,,,2078756,3764989277
"matrixMulKernel(matrix, matrix, matrix)",133951834185,31364204,16,108,1,33,19,1,21,0,0,,
"Memcpy DtoH [sync]",133983230421,1390305,,,,,,,,,,4151404,2985966388
"Memcpy HtoD [sync]",133986231446,2802913,,,,,,,,,,8327276,2970936308
"Memcpy HtoD [sync]",133989542583,550913,,,,,,,,,,2078756,3773292697
"matrixMulKernel(matrix, matrix, matrix)",133990122648,72605595,128,46,1,4,45,1,21,0,0,,
"Memcpy DtoH [sync]",134062760755,1405728,,,,,,,,,,4151404,2953205741
"Memcpy HtoD [sync]",134065789364,2765473,,,,,,,,,,8327276,3011157946
"Memcpy HtoD [sync]",134069090581,560064,,,,,,,,,,2078756,3711640098
"matrixMulKernel(matrix, matrix, matrix)",134069676213,130919537,255,62,1,2,33,1,21,0,0,,
"Memcpy DtoH [sync]",134200630278,1447969,,,,,,,,,,4151404,2867053092
"Memcpy HtoD [sync]",134203843911,2979905,,,,,,,,,,8327276,2794477005
"Memcpy HtoD [sync]",134207364393,550784,,,,,,,,,,2078756,3774176446
"matrixMulKernel(matrix, matrix, matrix)",134207939593,33054028,15,408,1,36,5,1,21,0,0,,
"Memcpy DtoH [sync]",134241026037,1397345,,,,,,,,,,4151404,2970922714
"Memcpy HtoD [sync]",134244031094,2785121,,,,,,,,,,8327276,2989915339
"Memcpy HtoD [sync]",134247328600,550528,,,,,,,,,,2078756,3775931469
"matrixMulKernel(matrix, matrix, matrix)",134247908056,33990476,29,49,1,18,42,1,21,0,0,,
"Memcpy DtoH [sync]",134281931236,1397217,,,,,,,,,,4151404,2971194882
"Memcpy HtoD [sync]",134284960198,2767745,,,,,,,,,,8327276,3008686132
"Memcpy HtoD [sync]",134288239591,573984,,,,,,,,,,2078756,3621627083
"matrixMulKernel(matrix, matrix, matrix)",134288855399,92914755,170,41,1,3,50,1,21,0,0,,
"Memcpy DtoH [sync]",134381802762,1396672,,,,,,,,,,4151404,2972354282
"Memcpy HtoD [sync]",134384827339,2768289,,,,,,,,,,8327276,3008094891
"Memcpy HtoD [sync]",134388105580,571584,,,,,,,,,,2078756,3636833781
"matrixMulKernel(matrix, matrix, matrix)",134388702444,33836781,27,39,1,19,53,1,21,0,0,,
"Memcpy DtoH [sync]",134422571545,1395232,,,,,,,,,,4151404,2975422008
"Memcpy HtoD [sync]",134425590810,2771969,,,,,,,,,,8327276,3004101416
"Memcpy HtoD [sync]",134428897371,549696,,,,,,,,,,2078756,3781646582
"matrixMulKernel(matrix, matrix, matrix)",134429474011,41169584,43,146,1,12,14,1,21,0,0,,
"Memcpy DtoH [sync]",134470674795,1397408,,,,,,,,,,4151404,2970788774
"Memcpy HtoD [sync]",134473689932,2772609,,,,,,,,,,8327276,3003407981
"Memcpy HtoD [sync]",134476996333,550560,,,,,,,,,,2078756,3775712002
"matrixMulKernel(matrix, matrix, matrix)",134477573229,33659181,30,227,1,17,9,1,21,0,0,,
"Memcpy DtoH [sync]",134511265722,1406336,,,,,,,,,,4151404,2951928984
"Memcpy HtoD [sync]",134514347195,2894817,,,,,,,,,,8327276,2876615689
"Memcpy HtoD [sync]",134517787804,568000,,,,,,,,,,2078756,3659781690
"matrixMulKernel(matrix, matrix, matrix)",134518394109,32167211,12,340,1,45,6,1,21,0,0,,
"Memcpy DtoH [sync]",134550593737,1395936,,,,,,,,,,4151404,2973921440
"Memcpy HtoD [sync]",134553603210,2768417,,,,,,,,,,8327276,3007955810
"Memcpy HtoD [sync]",134556906219,551520,,,,,,,,,,2078756,3769139831
"matrixMulKernel(matrix, matrix, matrix)",134557482667,31946924,26,62,1,20,33,1,21,0,0,,
"Memcpy DtoH [sync]",134589460951,1396705,,,,,,,,,,4151404,2972284054
"Memcpy HtoD [sync]",134592471032,2776449,,,,,,,,,,8327276,2999254083
"Memcpy HtoD [sync]",134595758841,549857,,,,,,,,,,2078756,3780539303
"matrixMulKernel(matrix, matrix, matrix)",134596331418,31340907,15,186,1,36,11,1,21,0,0,,
"Memcpy DtoH [sync]",134627704645,1393217,,,,,,,,,,4151404,2979725340
"Memcpy HtoD [sync]",134630698918,2788961,,,,,,,,,,8327276,2985798654
"Memcpy HtoD [sync]",134633995528,550432,,,,,,,,,,2078756,3776590023
"matrixMulKernel(matrix, matrix, matrix)",134634575560,32273388,21,54,1,25,38,1,21,0,0,,
"Memcpy DtoH [sync]",134666880628,1393408,,,,,,,,,,4151404,2979316897
"Memcpy HtoD [sync]",134669892149,2797953,,,,,,,,,,8327276,2976202959
"Memcpy HtoD [sync]",134673194070,549632,,,,,,,,,,2078756,3782086923
"matrixMulKernel(matrix, matrix, matrix)",134673770326,33548493,13,120,1,42,17,1,21,0,0,,
"Memcpy DtoH [sync]",134707361123,1503008,,,,,,,,,,4151404,2762063808
"Memcpy HtoD [sync]",134710555684,2900481,,,,,,,,,,8327276,2870998293
"Memcpy HtoD [sync]",134713989797,550977,,,,,,,,,,2078756,3772854402
"matrixMulKernel(matrix, matrix, matrix)",134714574118,33194316,20,98,1,26,21,1,21,0,0,,
"Memcpy DtoH [sync]",134747800658,1397793,,,,,,,,,,4151404,2969970517
"Memcpy HtoD [sync]",134750798643,2793057,,,,,,,,,,8327276,2981419999
"Memcpy HtoD [sync]",134754095988,549633,,,,,,,,,,2078756,3782080042
"matrixMulKernel(matrix, matrix, matrix)",134754673845,39645454,47,48,1,11,43,1,21,0,0,,
"Memcpy DtoH [sync]",134794351971,1395041,,,,,,,,,,4151404,2975829384
"Memcpy HtoD [sync]",134797372420,2778625,,,,,,,,,,8327276,2996905303
"Memcpy HtoD [sync]",134800706566,594048,,,,,,,,,,2078756,3499306453
"matrixMulKernel(matrix, matrix, matrix)",134801360550,33004236,9,146,1,62,14,1,21,0,0,,
"Memcpy DtoH [sync]",134834397042,1398369,,,,,,,,,,4151404,2968747161
"Memcpy HtoD [sync]",134837408659,2770273,,,,,,,,,,8327276,3005940569
"Memcpy HtoD [sync]",134840710869,550752,,,,,,,,,,2078756,3774395735
"matrixMulKernel(matrix, matrix, matrix)",134841289237,71070362,128,45,1,4,46,1,21,0,0,,
"Memcpy DtoH [sync]",134912393743,1435937,,,,,,,,,,4151404,2891076697
"Memcpy HtoD [sync]",134915501456,2887650,,,,,,,,,,8327276,2883755302
"Memcpy HtoD [sync]",134918932722,560544,,,,,,,,,,2078756,3708461779
"matrixMulKernel(matrix, matrix, matrix)",134919529650,32560620,12,136,1,45,15,1,21,0,0,,
"Memcpy DtoH [sync]",134952120862,1402657,,,,,,,,,,4151404,2959671537
"Memcpy HtoD [sync]",134955125471,2784705,,,,,,,,,,8327276,2990361995
"Memcpy HtoD [sync]",134958417024,551073,,,,,,,,,,2078756,3772197149
"matrixMulKernel(matrix, matrix, matrix)",134959005377,30311115,22,51,1,24,40,1,21,0,0,,
"Memcpy DtoH [sync]",134989349484,1399073,,,,,,,,,,4151404,2967253317
"Memcpy HtoD [sync]",134992356877,2782689,,,,,,,,,,8327276,2992528449
"Memcpy HtoD [sync]",134995655022,551489,,,,,,,,,,2078756,3769351700
"matrixMulKernel(matrix, matrix, matrix)",134996235375,126976335,255,33,1,2,62,1,21,0,0,,
"Memcpy DtoH [sync]",135123246654,1399584,,,,,,,,,,4151404,2966169947
"Memcpy HtoD [sync]",135126259519,2795873,,,,,,,,,,8327276,2978417116
"Memcpy HtoD [sync]",135129562496,551936,,,,,,,,,,2078756,3766298991
"matrixMulKernel(matrix, matrix, matrix)",135130136480,35549998,34,32,1,15,64,1,21,0,0,,
"Memcpy DtoH [sync]",135165717966,1396128,,,,,,,,,,4151404,2973512457
"Memcpy HtoD [sync]",135168730095,2783681,,,,,,,,,,8327276,2991462024
"Memcpy HtoD [sync]",135172024912,551008,,,,,,,,,,2078756,3772642139
"matrixMulKernel(matrix, matrix, matrix)",135172617104,24361449,16,170,1,32,12,1,21,0,0,,
"Memcpy DtoH [sync]",135197011289,1394465,,,,,,,,,,4151404,2977058585
"Memcpy HtoD [sync]",135200008890,2814786,,,,,,,,,,8327276,2958404653
"Memcpy HtoD [sync]",135203345724,593088,,,,,,,,,,2078756,3504970594
"matrixMulKernel(matrix, matrix, matrix)",135203987580,31725388,14,157,1,39,13,1,21,0,0,,
"Memcpy DtoH [sync]",135235746184,1393216,,,,,,,,,,4151404,2979727479
"Memcpy HtoD [sync]",135238748713,2793377,,,,,,,,,,8327276,2981078458
"Memcpy HtoD [sync]",135242047690,551232,,,,,,,,,,2078756,3771109079
"matrixMulKernel(matrix, matrix, matrix)",135242624138,36118478,15,1020,1,35,2,1,21,0,0,,
"Memcpy DtoH [sync]",135278774488,1398944,,,,,,,,,,4151404,2967526934
"Memcpy HtoD [sync]",135281794137,2767777,,,,,,,,,,8327276,3008651347
"Memcpy HtoD [sync]",135285095706,553472,,,,,,,,,,2078756,3755846727
"matrixMulKernel(matrix, matrix, matrix)",135285671642,24419593,8,136,1,64,15,1,21,0,0,,
"Memcpy DtoH [sync]",135310129348,1483744,,,,,,,,,,4151404,2797924709
"Memcpy HtoD [sync]",135313317029,2899905,,,,,,,,,,8327276,2871568551
"Memcpy HtoD [sync]",135316788422,561792,,,,,,,,,,2078756,3700223570
"matrixMulKernel(matrix, matrix, matrix)",135317376358,34587469,30,35,1,17,59,1,21,0,0,,
"Memcpy DtoH [sync]",135351995571,1399873,,,,,,,,,,4151404,2965557589
"Memcpy HtoD [sync]",135354996884,2785729,,,,,,,,,,8327276,2989262774
"Memcpy HtoD [sync]",135358292917,551841,,,,,,,,,,2078756,3766947363
"matrixMulKernel(matrix, matrix, matrix)",135358875478,39655374,47,51,1,11,40,1,21,0,0,,
"Memcpy DtoH [sync]",135398563940,1395393,,,,,,,,,,4151404,2975078705
"Memcpy HtoD [sync]",135401573094,2878945,,,,,,,,,,8327276,2892474847
"Memcpy HtoD [sync]",135405086951,596640,,,,,,,,,,2078756,3484104317
"matrixMulKernel(matrix, matrix, matrix)",135405716487,30700588,15,170,1,34,12,1,21,0,0,,
"Memcpy DtoH [sync]",135436448755,1400288,,,,,,,,,,4151404,2964678694
"Memcpy HtoD [sync]",135439452852,2781505,,,,,,,,,,8327276,2993802276
"Memcpy HtoD [sync]",135442742357,552576,,,,,,,,,,2078756,3761936819
"matrixMulKernel(matrix, matrix, matrix)",135443318229,41309616,47,157,1,11,13,1,21,0,0,,
"Memcpy DtoH [sync]",135484660709,1394752,,,,,,,,,,4151404,2976445991
"Memcpy HtoD [sync]",135487669670,2780865,,,,,,,,,,8327276,2994491282
"Memcpy HtoD [sync]",135490962439,551328,,,,,,,,,,2078756,3770452434
"matrixMulKernel(matrix, matrix, matrix)",135491538823,34703117,30,49,1,17,42,1,21,0,0,,
"Memcpy DtoH [sync]",135526274836,1395425,,,,,,,,,,4151404,2975010480
"Memcpy HtoD [sync]",135529289877,2770625,,,,,,,,,,8327276,3005558673
"Memcpy HtoD [sync]",135532592310,551009,,,,,,,,,,2078756,3772635292
"matrixMulKernel(matrix, matrix, matrix)",135533169719,31145163,15,255,1,34,8,1,21,0,0,,
"Memcpy DtoH [sync]",135564348034,1409025,,,,,,,,,,4151404,2946295488
"Memcpy HtoD [sync]",135567373987,2783905,,,,,,,,,,8327276,2991221324
"Memcpy HtoD [sync]",135570673605,548864,,,,,,,,,,2078756,3787379022
"matrixMulKernel(matrix, matrix, matrix)",135571258245,34290861,27,93,1,19,22,1,21,0,0,,
"Memcpy DtoH [sync]",135605596658,1517888,,,,,,,,,,4151404,2734987034
"Memcpy HtoD [sync]",135608800339,3036737,,,,,,,,,,8327276,2742178858
"Memcpy HtoD [sync]",135612376148,608160,,,,,,,,,,2078756,3418107077
"matrixMulKernel(matrix, matrix, matrix)",135613022004,30446412,15,146,1,34,14,1,21,0,0,,
"Memcpy DtoH [sync]",135643499520,1401728,,,,,,,,,,4151404,2961633070
"Memcpy HtoD [sync]",135646508097,2794497,,,,,,,,,,8327276,2979883678
"Memcpy HtoD [sync]",135649805122,550656,,,,,,,,,,2078756,3775053754
"matrixMulKernel(matrix, matrix, matrix)",135650393090,34688621,16,408,1,33,5,1,21,0,0,,
"Memcpy DtoH [sync]",135685114351,1395617,,,,,,,,,,4151404,2974601197
"Memcpy HtoD [sync]",135688118480,2780737,,,,,,,,,,8327276,2994629121
"Memcpy HtoD [sync]",135691417202,552320,,,,,,,,,,2078756,3763680475
"matrixMulKernel(matrix, matrix, matrix)",135691994514,36237645,9,408,1,61,5,1,21,0,0,,
"Memcpy DtoH [sync]",135728264063,1402529,,,,,,,,,,4151404,2959941648
"Memcpy HtoD [sync]",135731274176,2780577,,,,,,,,,,8327276,2994801438
"Memcpy HtoD [sync]",135734566882,552160,,,,,,,,,,2078756,3764771080
"matrixMulKernel(matrix, matrix, matrix)",135735145442,31190347,10,292,1,52,7,1,21,0,0,,
"Memcpy DtoH [sync]",135766366958,1396384,,,,,,,,,,4151404,2972967321
"Memcpy HtoD [sync]",135769381679,2784321,,,,,,,,,,8327276,2990774411
"Memcpy HtoD [sync]",135772701712,549504,,,,,,,,,,2078756,3782967912
"matrixMulKernel(matrix, matrix, matrix)",135773276912,37446446,30,510,1,17,4,1,21,0,0,,
"Memcpy DtoH [sync]",135810758206,1593761,,,,,,,,,,4151404,2604784531
"Memcpy HtoD [sync]",135814079231,2963617,,,,,,,,,,8327276,2809835413
"Memcpy HtoD [sync]",135817557377,567520,,,,,,,,,,2078756,3662877079
"matrixMulKernel(matrix, matrix, matrix)",135818163841,32411468,11,114,1,47,18,1,21,0,0,,
"Memcpy DtoH [sync]",135850608877,1395904,,,,,,,,,,4151404,2973989615
"Memcpy HtoD [sync]",135853627854,2763233,,,,,,,,,,8327276,3013598925
"Memcpy HtoD [sync]",135856929103,550560,,,,,,,,,,2078756,3775712002
"matrixMulKernel(matrix, matrix, matrix)",135857503919,32615245,14,136,1,39,15,1,21,0,0,,
"Memcpy DtoH [sync]",135890151836,1398976,,,,,,,,,,4151404,2967459055
"Memcpy HtoD [sync]",135893157533,2768545,,,,,,,,,,8327276,3007816741
"Memcpy HtoD [sync]",135896433886,574880,,,,,,,,,,2078756,3615982465
"matrixMulKernel(matrix, matrix, matrix)",135897034014,42767216,51,255,1,10,8,1,21,0,0,,
"Memcpy DtoH [sync]",135939833806,1396737,,,,,,,,,,4151404,2972215957
"Memcpy HtoD [sync]",135942831311,2789601,,,,,,,,,,8327276,2985113641
"Memcpy HtoD [sync]",135946133936,552769,,,,,,,,,,2078756,3760623334
"matrixMulKernel(matrix, matrix, matrix)",135946714225,25598761,16,108,1,32,19,1,21,0,0,,
"Memcpy DtoH [sync]",135972346234,1394657,,,,,,,,,,4151404,2976648738
"Memcpy HtoD [sync]",135975359451,2777793,,,,,,,,,,8327276,2997802932
"Memcpy HtoD [sync]",135978646813,550720,,,,,,,,,,2078756,3774615049
"matrixMulKernel(matrix, matrix, matrix)",135979223485,31456524,19,204,1,27,10,1,21,0,0,,
"Memcpy DtoH [sync]",136010712073,1464256,,,,,,,,,,4151404,2835162703
"Memcpy HtoD [sync]",136013877194,3040289,,,,,,,,,,8327276,2738975143
"Memcpy HtoD [sync]",136017453195,560672,,,,,,,,,,2078756,3707615147
"matrixMulKernel(matrix, matrix, matrix)",136018047787,34341773,12,510,1,44,4,1,21,0,0,,
"Memcpy DtoH [sync]",136052423736,1399617,,,,,,,,,,4151404,2966100011
"Memcpy HtoD [sync]",136055433657,2780961,,,,,,,,,,8327276,2994387911
"Memcpy HtoD [sync]",136058725786,551297,,,,,,,,,,2078756,3770664451
"matrixMulKernel(matrix, matrix, matrix)",136059301275,31716491,10,108,1,52,19,1,21,0,0,,
"Memcpy DtoH [sync]",136091050310,1395681,,,,,,,,,,4151404,2974464795
"Memcpy HtoD [sync]",136094053928,2799457,,,,,,,,,,8327276,2974604003
"Memcpy HtoD [sync]",136097360745,552032,,,,,,,,,,2078756,3765644020
"matrixMulKernel(matrix, matrix, matrix)",136097936073,69321562,128,71,1,4,29,1,21,0,0,,
"Memcpy DtoH [sync]",136167290243,1391584,,,,,,,,,,4151404,2983221997
"Memcpy HtoD [sync]",136170303876,2826241,,,,,,,,,,8327276,2946413982
"Memcpy HtoD [sync]",136173632261,550272,,,,,,,,,,2078756,3777688125
"matrixMulKernel(matrix, matrix, matrix)",136174206789,30485836,15,136,1,34,15,1,21,0,0,,
"Memcpy DtoH [sync]",136204725105,1396224,,,,,,,,,,4151404,2973308007
"Memcpy HtoD [sync]",136207738066,2954593,,,,,,,,,,8327276,2818417291
"Memcpy HtoD [sync]",136211279315,570176,,,,,,,,,,2078756,3645814625
"matrixMulKernel(matrix, matrix, matrix)",136211883860,57132629,85,41,1,6,50,1,21,0,0,,
"Memcpy DtoH [sync]",136269048873,1392448,,,,,,,,,,4151404,2981370938
"Memcpy HtoD [sync]",136272059402,2797505,,,,,,,,,,8327276,2976679576
"Memcpy HtoD [sync]",136275372107,550656,,,,,,,,,,2078756,3775053754
"matrixMulKernel(matrix, matrix, matrix)",136275954123,30894284,20,114,1,26,18,1,21,0,0,,
"Memcpy DtoH [sync]",136306880151,1397376,,,,,,,,,,4151404,2970856805
"Memcpy HtoD [sync]",136309910552,3030689,,,,,,,,,,8327276,2747651111
"Memcpy HtoD [sync]",136313468121,572321,,,,,,,,,,2078756,3632150488
