Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"matrixMulKernel(matrix, matrix, matrix)",5102172852,31737159,36,73,1,29,14,1,21,0,0,,
"Memcpy DtoH [sync]",5133944155,1380133,,,,,,,,,,4169764,3021276934
"Memcpy HtoD [sync]",5136910085,1255268,,,,,,,,,,4169764,3321811756
"Memcpy HtoD [sync]",5138658091,1279012,,,,,,,,,,4169764,3260144549
"matrixMulKernel(matrix, matrix, matrix)",5140003279,36550775,69,19,1,15,55,1,21,0,0,,
"Memcpy DtoH [sync]",5176586982,1377765,,,,,,,,,,4169764,3026469680
"Memcpy HtoD [sync]",5179563184,1269572,,,,,,,,,,4169764,3284385603
"Memcpy HtoD [sync]",5181213557,1278372,,,,,,,,,,4169764,3261776697
"matrixMulKernel(matrix, matrix, matrix)",5182551354,28394972,22,103,1,48,10,1,21,0,0,,
"Memcpy DtoH [sync]",5210980854,1421061,,,,,,,,,,4169764,2934261090
"Memcpy HtoD [sync]",5214026592,1274948,,,,,,,,,,4169764,3270536523
"Memcpy HtoD [sync]",5215696102,1323428,,,,,,,,,,4169764,3150729771
"matrixMulKernel(matrix, matrix, matrix)",5217081034,30798341,32,511,1,32,2,1,21,0,0,,
"Memcpy DtoH [sync]",5247912143,1384868,,,,,,,,,,4169764,3010946891
"Memcpy HtoD [sync]",5250887192,1253028,,,,,,,,,,4169764,3327750058
"Memcpy HtoD [sync]",5252542814,1279716,,,,,,,,,,4169764,3258351071
"matrixMulKernel(matrix, matrix, matrix)",5253888514,127679904,511,23,1,2,46,1,21,0,0,,
"Memcpy DtoH [sync]",5381605250,1387941,,,,,,,,,,4169764,3004280441
"Memcpy HtoD [sync]",5384590988,1283588,,,,,,,,,,4169764,3248522111
"Memcpy HtoD [sync]",5386256625,1280645,,,,,,,,,,4169764,3255987412
"matrixMulKernel(matrix, matrix, matrix)",5387602102,44024399,114,17,1,9,63,1,21,0,0,,
"Memcpy DtoH [sync]",5431660965,1382597,,,,,,,,,,4169764,3015892555
"Memcpy HtoD [sync]",5434616463,1253604,,,,,,,,,,4169764,3326221039
"Memcpy HtoD [sync]",5436266036,1279108,,,,,,,,,,4169764,3259899867
"matrixMulKernel(matrix, matrix, matrix)",5437607993,32889611,27,171,1,38,6,1,21,0,0,,
"Memcpy DtoH [sync]",5470531044,1382660,,,,,,,,,,4169764,3015755138
"Memcpy HtoD [sync]",5473491438,1256676,,,,,,,,,,4169764,3318089945
"Memcpy HtoD [sync]",5475126355,1300548,,,,,,,,,,4169764,3206159249
"matrixMulKernel(matrix, matrix, matrix)",5476508055,35300275,19,511,1,56,2,1,21,0,0,,
"Memcpy DtoH [sync]",5511847403,1430500,,,,,,,,,,4169764,2914899685
"Memcpy HtoD [sync]",5514905972,1286149,,,,,,,,,,4169764,3242053603
"Memcpy HtoD [sync]",5516603290,1313764,,,,,,,,,,4169764,3173906424
"matrixMulKernel(matrix, matrix, matrix)",5517983743,35957781,54,146,1,19,7,1,21,0,0,,
"Memcpy DtoH [sync]",5553976276,1383940,,,,,,,,,,4169764,3012965880
"Memcpy HtoD [sync]",5556967262,1434244,,,,,,,,,,4169764,2907290530
"Memcpy HtoD [sync]",5558860036,1510789,,,,,,,,,,4169764,2759990971
"matrixMulKernel(matrix, matrix, matrix)",5560450537,37697851,18,341,1,57,3,1,21,0,0,,
"Memcpy DtoH [sync]",5598185956,1483493,,,,,,,,,,4169764,2810774300
"Memcpy HtoD [sync]",5601302126,1300708,,,,,,,,,,4169764,3205764860
"Memcpy HtoD [sync]",5603071476,1443908,,,,,,,,,,4169764,2887832188
"matrixMulKernel(matrix, matrix, matrix)",5604584825,28764061,64,54,1,16,19,1,21,0,0,,
"Memcpy DtoH [sync]",5633384246,1385029,,,,,,,,,,4169764,3010596890
"Memcpy HtoD [sync]",5636356512,1257732,,,,,,,,,,4169764,3315304055
"Memcpy HtoD [sync]",5637997030,1282180,,,,,,,,,,4169764,3252089410
"matrixMulKernel(matrix, matrix, matrix)",5639340970,33247244,57,30,1,18,35,1,21,0,0,,
"Memcpy DtoH [sync]",5672620694,1376677,,,,,,,,,,4169764,3028861526
"Memcpy HtoD [sync]",5675588224,1272036,,,,,,,,,,4169764,3278023577
"Memcpy HtoD [sync]",5677240645,1282949,,,,,,,,,,4169764,3250140106
"matrixMulKernel(matrix, matrix, matrix)",5678585930,98040447,341,43,1,3,24,1,21,0,0,,
"Memcpy DtoH [sync]",5776670025,1382117,,,,,,,,,,4169764,3016939955
"Memcpy HtoD [sync]",5779649325,1272767,,,,,,,,,,4169764,3276140880
"Memcpy HtoD [sync]",5781302860,1286175,,,,,,,,,,4169764,3241988065
"matrixMulKernel(matrix, matrix, matrix)",5782651850,129911544,511,21,1,2,51,1,21,0,0,,
"Memcpy DtoH [sync]",5912602914,1418686,,,,,,,,,,4169764,2939173291
"Memcpy HtoD [sync]",5915682559,1327167,,,,,,,,,,4169764,3141853285
"Memcpy HtoD [sync]",5917427358,1317823,,,,,,,,,,4169764,3164130539
"matrixMulKernel(matrix, matrix, matrix)",5918809981,40025439,21,1021,1,49,1,1,21,0,0,,
"Memcpy DtoH [sync]",5958867452,1397087,,,,,,,,,,4169764,2984612984
"Memcpy HtoD [sync]",5961862554,1256031,,,,,,,,,,4169764,3319793858
"Memcpy HtoD [sync]",5963501304,1306431,,,,,,,,,,4169764,3191721568
"matrixMulKernel(matrix, matrix, matrix)",5964873911,148115305,341,79,1,3,13,1,21,0,0,,
"Memcpy DtoH [sync]",6113034944,1404831,,,,,,,,,,4169764,2968160583
"Memcpy HtoD [sync]",6116090589,1313887,,,,,,,,,,4169764,3173609298
"Memcpy HtoD [sync]",6117800284,1363583,,,,,,,,,,4169764,3057946600
"matrixMulKernel(matrix, matrix, matrix)",6119228635,37408898,69,17,1,15,62,1,21,0,0,,
"Memcpy DtoH [sync]",6156671773,1384126,,,,,,,,,,4169764,3012560995
"Memcpy HtoD [sync]",6159631962,1280415,,,,,,,,,,4169764,3256572283
"Memcpy HtoD [sync]",6161295257,1283999,,,,,,,,,,4169764,3247482279
"matrixMulKernel(matrix, matrix, matrix)",6162639160,39361856,79,171,1,13,6,1,21,0,0,,
"Memcpy DtoH [sync]",6202046072,1513151,,,,,,,,,,4169764,2755682678
"Memcpy HtoD [sync]",6205231285,1307743,,,,,,,,,,4169764,3188519456
"Memcpy HtoD [sync]",6206988916,1473919,,,,,,,,,,4169764,2829031988
"matrixMulKernel(matrix, matrix, matrix)",6208526099,32000998,25,93,1,41,11,1,21,0,0,,
"Memcpy DtoH [sync]",6240561657,1383807,,,,,,,,,,4169764,3013255461
"Memcpy HtoD [sync]",6243530742,1273759,,,,,,,,,,4169764,3273589430
"Memcpy HtoD [sync]",6245187157,1284991,,,,,,,,,,4169764,3244975256
"matrixMulKernel(matrix, matrix, matrix)",6246536724,33768037,49,26,1,21,40,1,21,0,0,,
"Memcpy DtoH [sync]",6280338777,1391615,,,,,,,,,,4169764,2996348846
"Memcpy HtoD [sync]",6283314262,1278911,,,,,,,,,,4169764,3260402013
"Memcpy HtoD [sync]",6284975253,1285823,,,,,,,,,,4169764,3242875574
"matrixMulKernel(matrix, matrix, matrix)",6286325844,44900796,103,79,1,10,13,1,21,0,0,,
"Memcpy DtoH [sync]",6331261648,1383326,,,,,,,,,,4169764,3014303208
"Memcpy HtoD [sync]",6334230669,1257631,,,,,,,,,,4169764,3315570306
"Memcpy HtoD [sync]",6335877644,1303327,,,,,,,,,,4169764,3199322963
"matrixMulKernel(matrix, matrix, matrix)",6337243275,51284886,146,17,1,7,63,1,21,0,0,,
"Memcpy DtoH [sync]",6388563297,1388543,,,,,,,,,,4169764,3002977941
"Memcpy HtoD [sync]",6391546527,1269439,,,,,,,,,,4169764,3284729711
"Memcpy HtoD [sync]",6393198014,1289311,,,,,,,,,,4169764,3234102555
"matrixMulKernel(matrix, matrix, matrix)",6394550621,28934696,64,21,1,16,50,1,21,0,0,,
"Memcpy DtoH [sync]",6423519653,1424383,,,,,,,,,,4169764,2927417695
"Memcpy HtoD [sync]",6426651395,1401054,,,,,,,,,,4169764,2976162232
"Memcpy HtoD [sync]",6428521505,1353791,,,,,,,,,,4169764,3080064795
"matrixMulKernel(matrix, matrix, matrix)",6429948352,30587367,37,57,1,28,18,1,21,0,0,,
"Memcpy DtoH [sync]",6460573895,1389599,,,,,,,,,,4169764,3000695884
"Memcpy HtoD [sync]",6463762565,1728190,,,,,,,,,,4169764,2412792574
"Memcpy HtoD [sync]",6466036259,1417855,,,,,,,,,,4169764,2940895930
"matrixMulKernel(matrix, matrix, matrix)",6467570754,51570166,146,49,1,7,21,1,21,0,0,,
"Memcpy DtoH [sync]",6519183128,1467487,,,,,,,,,,4169764,2841431644
"Memcpy HtoD [sync]",6522353877,1329983,,,,,,,,,,4169764,3135200976
"Memcpy HtoD [sync]",6524118260,1357279,,,,,,,,,,4169764,3072149499
"matrixMulKernel(matrix, matrix, matrix)",6525557427,35540163,19,1021,1,56,1,1,21,0,0,,
"Memcpy DtoH [sync]",6561132950,1393599,,,,,,,,,,4169764,2992083088
"Memcpy HtoD [sync]",6564199252,1312382,,,,,,,,,,4169764,3177248697
"Memcpy HtoD [sync]",6565898290,1292127,,,,,,,,,,4169764,3227054306
"matrixMulKernel(matrix, matrix, matrix)",6567256209,39450144,79,24,1,13,43,1,21,0,0,,
"Memcpy DtoH [sync]",6606741361,1466399,,,,,,,,,,4169764,2843539855
"Memcpy HtoD [sync]",6609951503,1275231,,,,,,,,,,4169764,3269810724
"Memcpy HtoD [sync]",6611697037,1397279,,,,,,,,,,4169764,2984202868
"matrixMulKernel(matrix, matrix, matrix)",6613171660,31666406,31,61,1,33,17,1,21,0,0,,
"Memcpy DtoH [sync]",6644872658,1500127,,,,,,,,,,4169764,2779607326
"Memcpy HtoD [sync]",6648023280,1352159,,,,,,,,,,4169764,3083782306
"Memcpy HtoD [sync]",6649774510,1354367,,,,,,,,,,4169764,3078754872
"matrixMulKernel(matrix, matrix, matrix)",6651192749,32792454,36,114,1,29,9,1,21,0,0,,
"Memcpy DtoH [sync]",6684020435,1394751,,,,,,,,,,4169764,2989611765
"Memcpy HtoD [sync]",6687023120,1280095,,,,,,,,,,4169764,3257386365
"Memcpy HtoD [sync]",6688686159,1294399,,,,,,,,,,4169764,3221390004
"matrixMulKernel(matrix, matrix, matrix)",6690043182,32817189,36,256,1,29,4,1,21,0,0,,
"Memcpy DtoH [sync]",6722894355,1391199,,,,,,,,,,4169764,2997244822
"Memcpy HtoD [sync]",6725895409,1260959,,,,,,,,,,4169764,3306819650
"Memcpy HtoD [sync]",6727539984,1315423,,,,,,,,,,4169764,3169903521
"matrixMulKernel(matrix, matrix, matrix)",6728915311,34223300,20,205,1,53,5,1,21,0,0,,
"Memcpy DtoH [sync]",6763172403,1403711,,,,,,,,,,4169764,2970528833
"Memcpy HtoD [sync]",6766178000,1258815,,,,,,,,,,4169764,3312451789
"Memcpy HtoD [sync]",6767821935,1313759,,,,,,,,,,4169764,3173918504
"matrixMulKernel(matrix, matrix, matrix)",6769202670,33681029,18,256,1,60,4,1,21,0,0,,
"Memcpy DtoH [sync]",6802917011,1386367,,,,,,,,,,4169764,3007691325
"Memcpy HtoD [sync]",6805912016,1259263,,,,,,,,,,4169764,3311273340
"Memcpy HtoD [sync]",6807557615,1316383,,,,,,,,,,4169764,3167591802
"matrixMulKernel(matrix, matrix, matrix)",6808951758,68632233,256,26,1,4,40,1,21,0,0,,
"Memcpy DtoH [sync]",6877617591,1394750,,,,,,,,,,4169764,2989613909
"Memcpy HtoD [sync]",6880629268,1260991,,,,,,,,,,4169764,3306735734
"Memcpy HtoD [sync]",6882278547,1292447,,,,,,,,,,4169764,3226255312
"matrixMulKernel(matrix, matrix, matrix)",6883632338,31625254,24,64,1,44,16,1,21,0,0,,
"Memcpy DtoH [sync]",6915293752,1400159,,,,,,,,,,4169764,2978064634
"Memcpy HtoD [sync]",6918319958,1263487,,,,,,,,,,4169764,3300203326
"Memcpy HtoD [sync]",6919971156,1314495,,,,,,,,,,4169764,3172141392
"matrixMulKernel(matrix, matrix, matrix)",6921352531,33820709,57,33,1,18,31,1,21,0,0,,
"Memcpy DtoH [sync]",6955208440,1443455,,,,,,,,,,4169764,2888738478
"Memcpy HtoD [sync]",6958278037,1293311,,,,,,,,,,4169764,3224100003
"Memcpy HtoD [sync]",6959974004,1313919,,,,,,,,,,4169764,3173532006
"matrixMulKernel(matrix, matrix, matrix)",6961349619,32364294,35,86,1,30,12,1,21,0,0,,
"Memcpy DtoH [sync]",6993747993,1397439,,,,,,,,,,4169764,2983861191
"Memcpy HtoD [sync]",6996770390,1261055,,,,,,,,,,4169764,3306567913
"Memcpy HtoD [sync]",6998418869,1294111,,,,,,,,,,4169764,3222106913
"matrixMulKernel(matrix, matrix, matrix)",6999774740,41434046,103,18,1,10,58,1,21,0,0,,
"Memcpy DtoH [sync]",7041247666,1449343,,,,,,,,,,4169764,2877002890
"Memcpy HtoD [sync]",7044418960,1375743,,,,,,,,,,4169764,3030917838
"Memcpy HtoD [sync]",7046207982,1365823,,,,,,,,,,4169764,3052931455
"matrixMulKernel(matrix, matrix, matrix)",7047654445,33436037,52,29,1,20,36,1,21,0,0,,
"Memcpy DtoH [sync]",7081125010,1395359,,,,,,,,,,4169764,2988309101
"Memcpy HtoD [sync]",7084140496,1261119,,,,,,,,,,4169764,3306400109
"Memcpy HtoD [sync]",7085789646,1295039,,,,,,,,,,4169764,3219798013
"matrixMulKernel(matrix, matrix, matrix)",7087152877,36271459,25,256,1,42,4,1,21,0,0,,
"Memcpy DtoH [sync]",7123457456,1395231,,,,,,,,,,4169764,2988583252
"Memcpy HtoD [sync]",7126466926,1261343,,,,,,,,,,4169764,3305812931
"Memcpy HtoD [sync]",7128130156,1294719,,,,,,,,,,4169764,3220593812
"matrixMulKernel(matrix, matrix, matrix)",7129492011,42055230,128,27,1,8,38,1,21,0,0,,
"Memcpy DtoH [sync]",7171581897,1393023,,,,,,,,,,4169764,2993320282
"Memcpy HtoD [sync]",7174581863,1263455,,,,,,,,,,4169764,3300286911
"Memcpy HtoD [sync]",7176250149,1294271,,,,,,,,,,4169764,3221708591
"matrixMulKernel(matrix, matrix, matrix)",7177612132,34697220,61,36,1,17,29,1,21,0,0,,
"Memcpy DtoH [sync]",7212344040,1392927,,,,,,,,,,4169764,2993526581
"Memcpy HtoD [sync]",7215350534,1280575,,,,,,,,,,4169764,3256165394
"Memcpy HtoD [sync]",7217013733,1296254,,,,,,,,,,4169764,3216780044
"matrixMulKernel(matrix, matrix, matrix)",7218372387,31719335,36,73,1,29,14,1,21,0,0,,
"Memcpy DtoH [sync]",7250124554,1478911,,,,,,,,,,4169764,2819482713
"Memcpy HtoD [sync]",7253254215,1304639,,,,,,,,,,4169764,3196105589
"Memcpy HtoD [sync]",7254954022,1372799,,,,,,,,,,4169764,3037417713
"matrixMulKernel(matrix, matrix, matrix)",7256397861,34363588,61,32,1,17,32,1,21,0,0,,
"Memcpy DtoH [sync]",7290795785,1382687,,,,,,,,,,4169764,3015696249
"Memcpy HtoD [sync]",7293788391,1260415,,,,,,,,,,4169764,3308246886
"Memcpy HtoD [sync]",7295439749,1315455,,,,,,,,,,4169764,3169826409
"matrixMulKernel(matrix, matrix, matrix)",7296824580,42150430,103,52,1,10,20,1,21,0,0,,
"Memcpy DtoH [sync]",7339019682,1578431,,,,,,,,,,4169764,2641714462
"Memcpy HtoD [sync]",7342285951,1291359,,,,,,,,,,4169764,3228973507
"Memcpy HtoD [sync]",7343978878,1469631,,,,,,,,,,4169764,2837286366
"matrixMulKernel(matrix, matrix, matrix)",7345536189,42043294,128,20,1,8,53,1,21,0,0,,
"Memcpy DtoH [sync]",7387665819,1399263,,,,,,,,,,4169764,2979971599
"Memcpy HtoD [sync]",7390677432,1259455,,,,,,,,,,4169764,3310768546
"Memcpy HtoD [sync]",7392339351,1294495,,,,,,,,,,4169764,3221151105
"matrixMulKernel(matrix, matrix, matrix)",7393698966,32470342,30,41,1,35,25,1,21,0,0,,
"Memcpy DtoH [sync]",7426203740,1395807,,,,,,,,,,4169764,2987349970
"Memcpy HtoD [sync]",7429212409,1258303,,,,,,,,,,4169764,3313799617
"Memcpy HtoD [sync]",7430857464,1313631,,,,,,,,,,4169764,3174227770
"matrixMulKernel(matrix, matrix, matrix)",7432255255,33915684,54,73,1,19,14,1,21,0,0,,
"Memcpy DtoH [sync]",7466206971,1400159,,,,,,,,,,4169764,2978064634
"Memcpy HtoD [sync]",7469249753,1262975,,,,,,,,,,4169764,3301541202
"Memcpy HtoD [sync]",7470900472,1295295,,,,,,,,,,4169764,3219161658
"matrixMulKernel(matrix, matrix, matrix)",7472292406,33487109,57,22,1,18,48,1,21,0,0,,
"Memcpy DtoH [sync]",7505815003,1416959,,,,,,,,,,4169764,2942755577
"Memcpy HtoD [sync]",7508861401,1261631,,,,,,,,,,4169764,3305058293
"Memcpy HtoD [sync]",7510507832,1294975,,,,,,,,,,4169764,3219957142
"matrixMulKernel(matrix, matrix, matrix)",7511865078,32444838,41,38,1,25,27,1,21,0,0,,
"Memcpy DtoH [sync]",7544344796,1509951,,,,,,,,,,4169764,2761522724
"Memcpy HtoD [sync]",7547614042,1363295,,,,,,,,,,4169764,3058592601
"Memcpy HtoD [sync]",7549390904,1334271,,,,,,,,,,4169764,3125125255
"matrixMulKernel(matrix, matrix, matrix)",7550794807,32123942,22,171,1,47,6,1,21,0,0,,
"Memcpy DtoH [sync]",7582951325,1384191,,,,,,,,,,4169764,3012419528
"Memcpy HtoD [sync]",7585941755,1259967,,,,,,,,,,4169764,3309423183
"Memcpy HtoD [sync]",7587592057,1317375,,,,,,,,,,4169764,3165206566
"matrixMulKernel(matrix, matrix, matrix)",7588975352,50345976,146,21,1,7,49,1,21,0,0,,
"Memcpy DtoH [sync]",7639360624,1424990,,,,,,,,,,4169764,2926170709
"Memcpy HtoD [sync]",7642578509,1302047,,,,,,,,,,4169764,3202468113
"Memcpy HtoD [sync]",7644320716,1325854,,,,,,,,,,4169764,3144964679
"matrixMulKernel(matrix, matrix, matrix)",7645715242,33093606,25,45,1,42,23,1,21,0,0,,
"Memcpy DtoH [sync]",7678842768,1388063,,,,,,,,,,4169764,3004016388
"Memcpy HtoD [sync]",7681839277,1274911,,,,,,,,,,4169764,3270631440
"Memcpy HtoD [sync]",7683498892,1313407,,,,,,,,,,4169764,3174769130
"matrixMulKernel(matrix, matrix, matrix)",7684876491,28762569,64,21,1,16,51,1,21,0,0,,
"Memcpy DtoH [sync]",7713672916,1396062,,,,,,,,,,4169764,2986804310
"Memcpy HtoD [sync]",7716672753,1260095,,,,,,,,,,4169764,3309087013
"Memcpy HtoD [sync]",7718318288,1294527,,,,,,,,,,4169764,3221071480
"matrixMulKernel(matrix, matrix, matrix)",7719680655,33312389,25,45,1,42,23,1,21,0,0,,
"Memcpy DtoH [sync]",7753027476,1419039,,,,,,,,,,4169764,2938442142
"Memcpy HtoD [sync]",7756131249,1316095,,,,,,,,,,4169764,3168284964
"Memcpy HtoD [sync]",7757845296,1328831,,,,,,,,,,4169764,3137918967
"matrixMulKernel(matrix, matrix, matrix)",7759257231,29905352,26,86,1,40,12,1,21,0,0,,
"Memcpy DtoH [sync]",7789194871,1393246,,,,,,,,,,4169764,2992841178
"Memcpy HtoD [sync]",7792209460,1259103,,,,,,,,,,4169764,3311694118
"Memcpy HtoD [sync]",7793854899,1294655,,,,,,,,,,4169764,3220753019
"matrixMulKernel(matrix, matrix, matrix)",7795211410,74875811,41,1021,1,25,1,1,21,0,0,,
"Memcpy DtoH [sync]",7870121813,1394719,,,,,,,,,,4169764,2989680358
"Memcpy HtoD [sync]",7873130387,1260671,,,,,,,,,,4169764,3307575092
"Memcpy HtoD [sync]",7874775954,1294270,,,,,,,,,,4169764,3221711080
"matrixMulKernel(matrix, matrix, matrix)",7876152176,31950759,38,57,1,27,18,1,21,0,0,,
"Memcpy DtoH [sync]",7908137623,1396830,,,,,,,,,,4169764,2985162117
"Memcpy HtoD [sync]",7911139156,1279359,,,,,,,,,,4169764,3259260301
"Memcpy HtoD [sync]",7912803763,1304319,,,,,,,,,,4169764,3196889717
"matrixMulKernel(matrix, matrix, matrix)",7914173842,31855334,36,43,1,29,24,1,21,0,0,,
"Memcpy DtoH [sync]",7946068600,1456959,,,,,,,,,,4169764,2861963857
"Memcpy HtoD [sync]",7949327253,1337567,,,,,,,,,,4169764,3117424398
"Memcpy HtoD [sync]",7951077428,1357119,,,,,,,,,,4169764,3072511695
"matrixMulKernel(matrix, matrix, matrix)",7952495347,31345670,29,93,1,36,11,1,21,0,0,,
"Memcpy DtoH [sync]",7983874681,1402463,,,,,,,,,,4169764,2973172197
"Memcpy HtoD [sync]",7986881655,1262175,,,,,,,,,,4169764,3303633806
"Memcpy HtoD [sync]",7988552982,1297535,,,,,,,,,,4169764,3213604257
"matrixMulKernel(matrix, matrix, matrix)",7989918837,32453797,36,38,1,29,27,1,21,0,0,,
"Memcpy DtoH [sync]",8022407066,1391967,,,,,,,,,,4169764,2995591131
"Memcpy HtoD [sync]",8025421400,1260703,,,,,,,,,,4169764,3307491137
"Memcpy HtoD [sync]",8027065015,1315230,,,,,,,,,,4169764,3170368680
"matrixMulKernel(matrix, matrix, matrix)",8028440885,31222535,26,171,1,40,6,1,21,0,0,,
"Memcpy DtoH [sync]",8059697500,1444159,,,,,,,,,,4169764,2887330273
"Memcpy HtoD [sync]",8062796762,1283935,,,,,,,,,,4169764,3247644156
"Memcpy HtoD [sync]",8064508184,1318815,,,,,,,,,,4169764,3161750510
"matrixMulKernel(matrix, matrix, matrix)",8065904727,32967174,22,205,1,47,5,1,21,0,0,,
"Memcpy DtoH [sync]",8098905853,1390718,,,,,,,,,,4169764,2998281463
"Memcpy HtoD [sync]",8101904634,1261055,,,,,,,,,,4169764,3306567913
"Memcpy HtoD [sync]",8103549433,1339711,,,,,,,,,,4169764,3112435443
"matrixMulKernel(matrix, matrix, matrix)",8104954712,32126214,27,43,1,38,24,1,21,0,0,,
"Memcpy DtoH [sync]",8137115294,1397791,,,,,,,,,,4169764,2983109778
"Memcpy HtoD [sync]",8140165915,1261375,,,,,,,,,,4169764,3305729065
"Memcpy HtoD [sync]",8141813210,1319999,,,,,,,,,,4169764,3158914514
"matrixMulKernel(matrix, matrix, matrix)",8143195449,65786731,103,256,1,10,4,1,21,0,0,,
"Memcpy DtoH [sync]",8209017092,1394143,,,,,,,,,,4169764,2990915566
"Memcpy HtoD [sync]",8212018049,1274623,,,,,,,,,,4169764,3271370436
"Memcpy HtoD [sync]",8213691232,1293439,,,,,,,,,,4169764,3223780943
"matrixMulKernel(matrix, matrix, matrix)",8215054495,37582657,86,21,1,12,49,1,21,0,0,,
"Memcpy DtoH [sync]",8252671168,1478527,,,,,,,,,,4169764,2820214984
"Memcpy HtoD [sync]",8255845534,1309759,,,,,,,,,,4169764,3183611641
"Memcpy HtoD [sync]",8257543068,1328319,,,,,,,,,,4169764,3139128477
"matrixMulKernel(matrix, matrix, matrix)",8258967035,28861993,64,18,1,16,59,1,21,0,0,,
"Memcpy DtoH [sync]",8287861828,1397247,,,,,,,,,,4169764,2984271213
"Memcpy HtoD [sync]",8290870754,1259999,,,,,,,,,,4169764,3309339134
"Memcpy HtoD [sync]",8292534496,1294175,,,,,,,,,,4169764,3221947572
"matrixMulKernel(matrix, matrix, matrix)",8293894527,31985670,41,49,1,25,21,1,21,0,0,,
"Memcpy DtoH [sync]",8325913861,1394783,,,,,,,,,,4169764,2989543176
"Memcpy HtoD [sync]",8328923779,1261183,,,,,,,,,,4169764,3306232323
"Memcpy HtoD [sync]",8330566306,1293182,,,,,,,,,,4169764,3224421620
"matrixMulKernel(matrix, matrix, matrix)",8331922752,32082567,23,128,1,45,8,1,21,0,0,,
"Memcpy DtoH [sync]",8364053159,1428350,,,,,,,,,,4169764,2919287289
"Memcpy HtoD [sync]",8367141060,1310783,,,,,,,,,,4169764,3181124564
"Memcpy HtoD [sync]",8368845795,1293439,,,,,,,,,,4169764,3223780943
"matrixMulKernel(matrix, matrix, matrix)",8370204290,37394849,17,114,1,63,9,1,21,0,0,,
"Memcpy DtoH [sync]",8407634595,1472671,,,,,,,,,,4169764,2831429423
"Memcpy HtoD [sync]",8410782625,1315327,,,,,,,,,,4169764,3170134879
"Memcpy HtoD [sync]",8412560319,1308287,,,,,,,,,,4169764,3187193635
"matrixMulKernel(matrix, matrix, matrix)",8413944542,36758691,69,37,1,15,28,1,21,0,0,,
"Memcpy DtoH [sync]",8450791392,1298847,,,,,,,,,,4169764,3210358109
"Memcpy HtoD [sync]",8453795422,1272255,,,,,,,,,,4169764,3277459314
"Memcpy HtoD [sync]",8455447901,1232959,,,,,,,,,,4169764,3381916186
"matrixMulKernel(matrix, matrix, matrix)",8456755964,148172168,341,79,1,3,13,1,21,0,0,,
"Memcpy DtoH [sync]",8604966436,1313855,,,,,,,,,,4169764,3173686594
"Memcpy HtoD [sync]",8607861410,1240703,,,,,,,,,,4169764,3360807542
"Memcpy HtoD [sync]",8609464896,1182655,,,,,,,,,,4169764,3525765333
"matrixMulKernel(matrix, matrix, matrix)",8610708767,35262628,61,21,1,17,49,1,21,0,0,,
"Memcpy DtoH [sync]",8646006147,1304191,,,,,,,,,,4169764,3197203477
"Memcpy HtoD [sync]",8648887681,1228159,,,,,,,,,,4169764,3395133691
"Memcpy HtoD [sync]",8650478591,1180863,,,,,,,,,,4169764,3531115802
"matrixMulKernel(matrix, matrix, matrix)",8651726878,33441253,57,19,1,18,55,1,21,0,0,,
"Memcpy DtoH [sync]",8685202371,1300159,,,,,,,,,,4169764,3207118513
"Memcpy HtoD [sync]",8688075937,1225279,,,,,,,,,,4169764,3403113903
"Memcpy HtoD [sync]",8689666208,1178943,,,,,,,,,,4169764,3536866498
"matrixMulKernel(matrix, matrix, matrix)",8690905919,40421247,128,24,1,8,44,1,21,0,0,,
"Memcpy DtoH [sync]",8731362462,1308447,,,,,,,,,,4169764,3186803898
"Memcpy HtoD [sync]",8734237148,1226399,,,,,,,,,,4169764,3400006033
"Memcpy HtoD [sync]",8735825594,1201439,,,,,,,,,,4169764,3470641455
"matrixMulKernel(matrix, matrix, matrix)",8737089145,33131430,24,57,1,44,18,1,21,0,0,,
"Memcpy DtoH [sync]",8770253343,1296607,,,,,,,,,,4169764,3215904279
"Memcpy HtoD [sync]",8773120732,1224255,,,,,,,,,,4169764,3405960359
"Memcpy HtoD [sync]",8774703419,1178751,,,,,,,,,,4169764,3537442598
"matrixMulKernel(matrix, matrix, matrix)",8775961850,127431609,511,17,1,2,63,1,21,0,0,,
"Memcpy DtoH [sync]",8903428083,1300383,,,,,,,,,,4169764,3206566065
"Memcpy HtoD [sync]",8906302801,1227135,,,,,,,,,,4169764,3397966808
"Memcpy HtoD [sync]",8907894575,1201983,,,,,,,,,,4169764,3469070694
"matrixMulKernel(matrix, matrix, matrix)",8909155182,440109693,1021,29,1,1,36,1,21,0,0,,
"Memcpy DtoH [sync]",9349301643,1303103,,,,,,,,,,4169764,3199872918
"Memcpy HtoD [sync]",9352190569,1229407,,,,,,,,,,4169764,3391687211
